geneID	A1AbRi	A5AbRi	A9AbRi	A2CRi	A6CRi	A10CRi	A3AbTo	A7AbTo	A11AbTo	A4CTo	A8CTo	A12CTo
ENSRNOG00000014712	3.551733817	1.95253055	2.205551334	1.78627889	2.049447254	2.904149386	2.394661733	2.330627444	1.778271438	2.093326747	2.620146542	1.818972571
ENSRNOG00000014290	7.1960545	6.442957741	4.279049582	5.931224496	5.562195359	4.754487329	8.462428641	7.858552134	9.019555418	8.731962235	8.803126632	10.32687532
ENSRNOG00000010753	48.67824668	49.41941062	43.79382592	55.99527217	49.25733375	44.74931891	44.60694943	41.40703006	43.09544207	43.22372156	43.89218948	43.98008613
ENSRNOG00000014166	0.051927295	0.315284462	0.044148541	0	0.164095218	0.093136832	0.139651191	0.105963056	0.138530932	0.149671003	0.124042494	0.091178962
ENSRNOG00000002818	33.66276948	29.96012886	30.50465782	35.29917361	29.49591132	28.00599188	40.66102209	42.39504411	37.88328242	38.71050782	43.81427818	33.9996989
ENSRNOG00000016695	0.490302986	0.525343956	2.084275875	0.2490303	0.653654949	2.116074949	1.695344464	2.351208669	2.826265373	2.170285809	2.000838072	2.179207176
ENSRNOG00000007985	0	0	0	0	0	0	0	0.097988517	0	0	0	0.05269815
ENSRNOG00000018759	0	0.068148852	0	0	0.025124046	0	0.024436007	0	0.024239986	0.052378525	0	0.027920185
ENSRNOG00000031438	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000048957	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000015859	0.20519288	0.718201502	1.639875204	0.312659187	0.859168587	1.85857215	1.466311144	2.545802095	1.939398178	1.36874085	1.829927331	1.188981693
ENSRNOG00000010806	0.594117139	0	1.414330058	1.569145002	0.093873349	1.065608906	0	0	0	0.195706836	0	0
ENSRNOG00000045600	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000012204	16.69373133	10.54502777	14.68001051	15.82733684	10.65419628	15.16175011	23.13939348	24.21975899	23.46524295	23.92354473	24.40869495	22.21425144
ENSRNOG00000010553	2.206363438	2.595817193	2.022973644	2.504951841	2.358284523	2.250249296	3.191236638	3.213416604	3.330513984	3.598339809	3.065846572	3.114509603
ENSRNOG00000042445	0.224175964	0.133442983	0.158828509	0.341584342	0	0.268054775	0.114836167	0.518448333	0.284787424	0.307688823	0.743757468	0.131209939
ENSRNOG00000037340	0.775892523	0.554229336	1.528487793	0.615156104	0.612973643	1.340727652	3.329922247	2.286115619	2.206948266	2.64935744	2.456172413	3.538883449
ENSRNOG00000035642	8.539443675	3.881708117	7.920248327	3.1543838	6.746364662	7.658176005	1.789530267	3.801954444	2.366899927	2.557235992	5.563305859	2.044688215
ENSRNOG00000000949	0.653409791	1.383546122	1.051535975	0.734863961	1.106162907	1.402161939	1.201388055	1.447637965	1.120601418	1.518198723	1.300706113	0.942441462
Novel00616	7.467634591	7.850362917	5.240900393	4.937918678	6.024837428	6.365287341	3.843407582	4.456538484	3.275593799	4.104663519	4.585835684	3.417263137
ENSRNOG00000047522	0	0	0	0	0.176915157	0.133884196	0.229426957	0.060928757	0	0	0.118874057	0
ENSRNOG00000007391	6.039137512	3.849262229	2.764714343	3.586433709	2.642434901	4.24939892	4.497622613	4.550211436	5.594633804	5.202887058	6.214331012	5.057340532
ENSRNOG00000018989	34.68048277	30.56958363	43.23075652	33.74789927	28.47531331	41.02323535	37.97474165	39.79631988	38.25002638	37.4361249	41.59858464	38.82495544
ENSRNOG00000048179	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000049316	11.80297334	5.329945958	6.920605334	11.57628229	6.323600415	8.881591589	15.94940568	13.95280369	16.95895288	16.53513758	17.93220918	17.98531575
ENSRNOG00000027124	30.73620705	28.55560041	28.20357765	26.76215814	34.38409613	27.08824938	39.37460933	39.62119652	43.76639886	38.06714213	37.7290494	44.75579625
ENSRNOG00000049897	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000014791	19.93094095	20.46782252	41.50800357	7.950833108	20.34014922	43.75282396	92.87545181	88.80732689	90.68725815	95.68288577	90.64433015	99.32049505
ENSRNOG00000000457	2.587710204	1.458396234	3.128538457	1.398732878	1.069065292	2.533563927	2.499140129	4.515063127	2.623856953	2.189682195	4.29109898	2.417776075
ENSRNOG00000021885	0	0	0.152312468	0	0	0	0.275312349	0.292458034	0	0.295065691	0.142648868	0
ENSRNOG00000024746	0	0	0	0	0.057497426	0.065268545	0	0	0	0	0	0
ENSRNOG00000012702	8.881547736	4.158972983	7.005728128	5.814224377	3.664242748	6.681729065	12.05658104	12.40468187	11.39572052	12.55592036	10.88302064	10.4400394
ENSRNOG00000003992	0.061530758	0.153832554	0.078470096	0.125008605	0.024305385	0.137952012	0.047279531	0.050223969	0.093800526	0.050671783	0	0
ENSRNOG00000017072	2.140721186	3.545838422	6.145929818	1.260632957	3.848140347	6.872325714	10.41773615	13.32034661	17.23937658	10.88415053	13.38948391	11.38560844
ENSRNOG00000029447	19.44784267	17.03305918	15.55149139	12.38091363	15.97823209	13.05512567	15.0745835	12.87259671	15.51712879	14.22054931	14.4742548	16.1589169
ENSRNOG00000049689	44.63800103	64.81066231	54.24545078	51.50517298	56.15581948	43.07724003	37.46828997	33.26710139	35.87332702	42.55400518	32.64578785	34.07813691
ENSRNOG00000016534	10.73291883	5.973290055	8.992228246	6.9068303	6.853384479	8.503892818	15.47323151	15.11851012	13.97900628	15.87545834	14.14681057	17.08481092
ENSRNOG00000001229	0.125586894	0.229254353	0.972828584	0.113399058	0.121264793	1.238890067	0.557552869	0.592275707	0.840256565	0.643522538	0.3555538	0.404282271
ENSRNOG00000003625	59.16134148	48.62576335	43.62687939	49.59193947	44.6001802	46.80922556	50.90461805	59.06519127	56.4547365	50.77454963	55.46351945	52.26105577
ENSRNOG00000015774	3.791296346	3.249802145	3.59174052	0.660219865	3.423102577	3.302891977	4.328166228	3.271449173	4.871410315	4.192677615	3.105100944	4.46978354
ENSRNOG00000006180	49.76313438	47.87364069	40.45379096	36.46073699	46.08109245	45.07037086	40.78717383	41.99644502	41.98281452	38.90066551	41.68136633	42.96365409
ENSRNOG00000015866	37.795583	65.74867869	47.84586873	64.43340287	53.59623554	46.93989047	48.28067155	43.59920455	44.7125976	38.68583118	45.56974082	42.7081634
ENSRNOG00000016272	229.3920098	239.6297017	215.927938	461.6912697	251.4912236	213.4024175	230.4183497	217.3774391	238.6768065	221.2475782	200.1977948	238.1987147
ENSRNOG00000004950	8.362600159	7.386592942	11.69689183	4.384471691	8.382636329	15.96685345	10.15679341	13.0646311	10.62363384	11.92224888	12.52996815	11.36815069
ENSRNOG00000010024	12.68840165	13.86454438	14.6344335	9.392100051	13.67634694	17.78881803	15.36762266	16.96695766	15.24434608	15.95722459	16.34270046	12.46386669
ENSRNOG00000002451	0	0.033506328	0.019940202	0	0	0.042066333	0.054064359	0	0	0.019314471	0.037350157	0.061773058
ENSRNOG00000006943	6.308771967	6.359543497	5.213328013	6.408589872	6.987028994	7.455485501	3.896192481	3.272568382	3.415526477	3.495968192	3.474131929	4.917604567
ENSRNOG00000049245	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000046823	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000033835	249.8127729	167.4306071	164.9790081	289.123191	158.353268	148.3543042	368.2991628	321.753112	360.9991546	366.0978583	331.5928784	368.3681107
ENSRNOG00000017263	3.851287886	4.256296843	2.87278898	4.613470846	3.157424959	4.17067024	3.070956777	3.084268816	3.21248508	3.081848368	3.818805894	2.519974555
ENSRNOG00000049260	0	0.148978137	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000002158	0.144505017	0.103221667	0.21500157	0.146791387	0	0.615562704	0.249831009	0.147438771	0.082608968	0.119002709	0.230126406	0.095150951
ENSRNOG00000049318	0	0.101438365	0.120735493	0	0	0	0.327353098	0	0.541211874	0.233893536	0.452301289	0.124676111
Novel00233	0	0	0.058265682	0	0.027070882	0	0.631908677	0.783139219	0.339538121	0.282186414	1.064094794	0.270753221
ENSRNOG00000046845	3.838129683	2.436997394	4.199826491	1.119116328	2.69530152	3.983837975	6.444493536	7.019885367	5.742681919	4.887494527	6.253767013	5.959340525
ENSRNOG00000030688	0.5303617	0.618113444	0.640771189	0.510397698	0.507208617	0.725959371	0.536215621	0.706315947	0.361701647	0.482738317	0.555663789	0.490137007
ENSRNOG00000001706	18.12407967	20.31831593	21.73427519	14.23169253	20.13208489	20.97658532	39.70520281	34.21593984	34.9872805	38.55832394	35.80090344	39.42059484
ENSRNOG00000015716	0	0	0.030954592	0	0	0	0	0.059436495	0	0.029983226	0.057981301	0
ENSRNOG00000017447	135.4000417	104.0613324	138.6043457	114.6763692	109.4327581	146.1578475	119.8386273	121.4955107	119.397227	112.06632	118.3657334	114.5538711
ENSRNOG00000030721	19.09440822	8.56888666	12.12282907	14.13804895	6.734392408	13.81585112	23.6036978	25.88331453	21.21704216	25.75672143	28.08803047	25.52685287
ENSRNOG00000050399	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000048446	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000039057	0.85045532	0.467300335	1.168014149	0	0.516830796	1.290703821	3.066329952	3.097097721	2.592952167	3.124712518	2.65663482	4.13532448
ENSRNOG00000017117	3.943479845	6.797241733	5.174886177	6.008810858	2.167264944	5.689174813	13.43794507	9.656497791	6.011635397	15.74347434	14.33489853	9.85966219
ENSRNOG00000019657	18.8533172	14.12730505	18.85773411	7.322676678	13.58034445	27.68215136	29.1153734	34.09689303	26.48673728	32.57431561	33.85080284	27.58706322
ENSRNOG00000049786	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000049629	84.91135457	71.92668148	65.50099581	134.5716661	71.47856749	74.66689113	80.81282607	71.15356559	70.45467207	78.34021648	68.09597153	69.24202405
ENSRNOG00000014256	0.560439911	0.300246713	0.158828509	0	0.073793488	0.209417793	0.071772604	0.228727206	0.071196856	0.153844411	0.260315114	0.328024847
ENSRNOG00000039959	0	0	0	0	0	0	0	0	0.053630663	0	0.056025235	0
ENSRNOG00000007946	28.5032828	21.6259321	24.7529405	36.43333978	22.75962829	25.80833016	41.4792302	38.22734694	49.08704134	42.99611587	38.06984551	45.97195803
Novel01828	0	0.245045871	1.069427966	0.580798981	0.180679309	0.410198387	0.26359693	1.120052046	1.656055186	0.847529114	0.819472221	0.60236314
ENSRNOG00000034287	0.904442402	1.938162167	2.306868445	2.296881408	0.8931639	0.811104255	6.254668895	5.53682686	5.170412462	3.165510573	5.221225563	2.977701284
ENSRNOG00000050011	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000045981	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000028222	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000021433	5.311363158	5.768068834	5.690536885	5.439265019	5.321887844	6.157349064	11.57996409	11.84292361	10.99335782	12.01964136	11.14036525	10.57728082
ENSRNOG00000007151	43.82390582	33.36255149	34.1995009	32.3733955	32.00782075	35.70482877	46.80820658	42.08121336	47.6995939	47.35379329	43.60067948	46.42718505
ENSRNOG00000050226	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000016816	7.566336591	5.384482563	6.469032678	5.325541499	5.194008006	7.370011384	13.40242401	13.9595184	11.52369702	14.0839863	14.7685406	12.68859448
ENSRNOG00000047268	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000018400	7.034105657	2.19559995	5.930135168	3.48263186	2.381619274	6.149158398	6.54041519	8.057441525	5.091237787	7.058360765	6.165761992	5.345250917
ENSRNOG00000017925	20.91422457	17.19383766	21.9013027	12.90576945	17.64356336	24.57421048	30.60941915	30.86323046	29.97506222	30.86274034	31.71960151	31.85291155
Novel00098	20.71530116	22.47304699	18.55005529	21.04306035	24.14488405	17.73472338	0.313952678	0.233453343	16.44372581	0.50471763	0.520543238	16.93145329
ENSRNOG00000032902	155.4438728	118.7596261	163.0678212	171.0185266	129.2852065	167.5751401	118.9757081	121.0969413	119.4423916	114.0392482	126.742425	107.7860325
ENSRNOG00000004980	16.89677764	15.08696366	18.24434469	17.42158163	13.14862542	16.21374847	10.38663275	10.61972765	10.17452145	11.75802885	11.43605799	10.30997564
Novel01066	0.431285034	0.885707209	0.595852015	0.711926899	0.383316174	0.62851192	0.787061923	0.528049228	0.410920126	0.399568124	0.815608112	0.141992237
ENSRNOG00000015596	3.341688439	2.633940009	5.747513904	3.979830028	3.125533531	6.958150821	3.984385697	5.894178962	3.981700812	4.080471395	4.893507078	4.451327835
ENSRNOG00000023129	5.876138368	4.181496888	4.182163619	4.115069022	3.341041899	5.030190037	4.72039204	5.032532882	4.784319859	4.949094824	5.051105988	5.256653041
Novel01122	0.320916817	0.196486913	0.3507984	0.651988778	0.072437702	0.287798311	0.28181579	0.074841623	0.52416583	0.113263405	0.146018526	0.080499536
ENSRNOG00000037788	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000050914	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000045956	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000050201	0.823054424	0.489931372	0.660884595	0.325141	0.288992299	0.82012832	1.159446966	1.866142561	0.801616958	1.694503561	1.055863023	1.766353693
Novel01704	1.591141858	1.968704576	2.17412266	2.741966398	1.212145819	2.573582014	1.659263526	1.832174061	0.974577542	2.059100148	2.05880778	0.997814501
ENSRNOG00000029720	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000005938	8.411314335	8.610977626	10.00192247	7.855334414	7.594445051	9.368254142	16.90249809	17.16416327	13.72375193	18.65789173	18.58036131	14.53118227
ENSRNOG00000014130	2.953776526	4.787890848	12.84625643	3.808341417	7.628926779	11.10520423	7.245415228	9.365790216	9.871704574	10.19775816	8.231883466	6.383416866
ENSRNOG00000015235	20.73970824	19.54503394	16.06163511	22.16296479	19.02104418	17.03408329	14.35831779	16.63529663	14.59530319	12.97877121	14.26593494	14.15206685
ENSRNOG00000014034	0.114018781	0.126692196	2.057253985	0.051476798	0.180155127	2.442688629	2.920357644	2.378375854	1.37121401	2.837766867	2.461371948	1.167863622
ENSRNOG00000013074	0	0	0	0	0	0	0	0	0	0	0	0
Novel00841	0.691237657	1.291370606	0.813724143	2.160536849	0.756130535	0.619902167	0.163427422	0.303809145	0.405291083	0.437882875	0.296370936	0.70023569
ENSRNOG00000020951	0	0	0	0	0	0.027978479	0.011986137	0	0	0.012846129	0	0.013695166
ENSRNOG00000011626	0	0	0	0	0	0	0	0	0	0.029689272	0	0
ENSRNOG00000049765	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000008498	342.6439864	362.8588468	219.2418243	397.2615471	308.5383798	234.0420943	291.9308523	275.5472594	322.7996381	298.4836937	273.1905075	295.9480049
ENSRNOG00000012027	0	0	0	0	0	0	0.027802127	0	0	0	0	0.031766259
ENSRNOG00000035481	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000048235	0.163817528	0.146271031	0.220522741	0.041602365	0.194129645	0.195882153	0.44056431	0.40114408	0.30175893	0.337267349	0.413062959	0.311617196
ENSRNOG00000033654	5.621577341	3.011670091	4.096680169	1.631577827	5.551475623	2.16061392	6.787873428	4.916320402	4.897034332	4.464140417	4.955818437	4.23038941
Novel01889	0.107987907	1.46560408	0.918112248	1.8648405	0.682504223	1.162123098	0.746790065	0.617009608	0.082311048	0.978231697	1.117820343	0.948077998
ENSRNOG00000037097	0	0.113426536	0	0	0.12544893	0	0	0	0.121034655	0	0	0
ENSRNOG00000001247	12.78523457	15.83210266	16.62317095	9.744521883	13.05722047	18.83569743	21.96028288	22.72943688	25.32360411	22.41634829	22.20943703	24.76960516
ENSRNOG00000049742	0	0	0	0	0	0	0	0	0.114527416	0.061868613	0.119640986	0
ENSRNOG00000018712	182.8648545	153.0433597	218.7031534	122.4270873	156.4687157	189.0907656	473.3418022	458.1511564	468.0106291	484.2962978	475.6283095	507.6800965
ENSRNOG00000001360	0.369317602	0.071947634	0.156996753	0.238738803	0.053049043	0.090328405	0.257981298	0.109619061	0.204729451	0.290315715	0.227237385	0.206335668
ENSRNOG00000048361	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000046402	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000029165	81.31068761	85.7634485	61.21374469	96.21906755	90.83891806	60.86422037	121.3034477	104.504684	119.3057511	122.0147173	101.6589067	120.0906509
ENSRNOG00000042546	2.173318824	2.817368795	2.53210704	1.226502918	2.28929844	3.10401562	3.958407964	3.416502841	3.067698638	2.717799773	3.845603128	3.180102638
ENSRNOG00000017804	0.147921331	0.176103302	0.293446039	0.100174503	0.077907592	0.221093168	0.03788702	0.080493037	0.300664775	0.243632222	0.157044626	0.259734565
ENSRNOG00000039448	0	0	0	0	0	0	0.056098128	0	0	0	0	0
ENSRNOG00000034031	175.5661846	101.6972398	114.413542	271.2627335	104.2342479	126.8277112	151.5837403	136.4230712	157.7576286	163.0671865	123.9366931	167.2758503
ENSRNOG00000029073	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000019716	2.670121357	0.918329491	1.555462782	3.867636188	1.17192206	0.975563822	1.747736567	1.735499375	2.449816803	1.913854962	2.165476449	2.82175656
ENSRNOG00000047739	7.271348584	3.613225397	1.075146832	7.868117962	1.873219312	2.551675263	2.186303946	2.451486463	2.771200706	3.644929129	4.027732748	1.942916403
ENSRNOG00000028753	15.42894136	15.06374399	8.305949909	17.72629855	11.17789884	9.244593985	14.44394247	12.42876139	16.02279411	15.20285428	12.3927064	14.61054935
ENSRNOG00000001259	4.258823274	8.587425856	9.180417427	4.121819004	10.05397757	8.97689196	13.81120552	13.43959418	18.3524206	14.70548775	13.1906556	17.81189878
ENSRNOG00000020020	19.35773522	15.99621845	27.64369001	22.80427582	17.00845641	28.05327002	24.44638793	26.2391931	24.61494887	26.42769037	26.95939631	23.10169197
ENSRNOG00000004773	56.08210599	66.11929665	50.55138362	65.11473807	66.82976	58.99926078	47.56067019	45.16415682	47.6437893	47.57488705	43.23696768	48.61966675
ENSRNOG00000002979	0.494739244	0.687163121	0.560835837	0.86553214	0.521141108	0.690172503	0.654706195	0.695479471	0.419002741	0.746950324	1.203705044	0.410224622
ENSRNOG00000025934	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000010966	32.85217657	20.51972236	39.10324898	22.42906578	18.57522096	40.73271108	30.6881448	35.09376485	30.15079807	32.5282096	32.33348348	24.86828285
ENSRNOG00000047686	4.031307008	2.193192059	2.610413949	3.666534675	2.259006556	2.459229463	4.646415387	3.233127982	3.162086199	4.825378214	2.874032547	4.403521751
Novel00335	1.45390423	0.865451025	0.92708109	1.517933245	0.957182585	1.448735345	1.117163404	1.318596917	1.231335222	1.263836285	1.318471331	1.205538716
ENSRNOG00000021708	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000035473	0	0	0	0	0	0	0.950193062	0	0.471285384	0.509184158	0.492327952	0
ENSRNOG00000022751	0	0.037780224	0	0.107454407	0.041784655	0	0	0	0.040314344	0.043556253	0	0
ENSRNOG00000047537	64.43398409	101.4789408	35.64111747	74.91661524	107.4818552	36.20228657	32.21154481	27.72258449	24.11279301	45.55076611	30.28910968	26.75133748
ENSRNOG00000018288	13.29267692	10.59455334	11.3278585	9.254684112	10.90685487	10.72181821	18.65985499	18.95901181	16.87482725	17.55325707	17.93776188	17.98998042
ENSRNOG00000008686	2.633919315	2.079486491	2.239355926	2.619265119	1.993244105	2.411828157	4.452521736	4.480874881	4.163207907	3.19654499	3.907560067	3.675570482
ENSRNOG00000000903	10.77943491	7.331870692	6.603950675	11.79539149	6.387008466	7.570114682	7.612862737	8.410449423	7.551793585	8.19171314	7.920531881	6.50635331
ENSRNOG00000026447	3.541784367	1.666057426	1.924244308	1.825236917	0.832603678	2.153668326	4.925190869	5.316531252	4.898850739	5.050920496	6.149351431	5.991482529
ENSRNOG00000043529	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000007663	117.5657922	56.09092766	129.0920374	124.091704	70.40999597	120.9588701	19.20747404	61.06679041	56.21761363	53.24611478	57.74303553	49.0880268
ENSRNOG00000028362	5.929920209	6.473782425	7.499542296	2.240122444	5.524002137	7.428253862	18.30858911	16.8695265	16.5218361	18.66988979	19.41161186	19.30176231
ENSRNOG00000047178	0	0.104628251	0	0	0	0.262716158	0.787843514	0.358674948	1.11646223	0.361873018	0.816418051	1.543160917
ENSRNOG00000028619	0	0	0	0	0	0	0.043718166	0	0	0	0	0
ENSRNOG00000003734	0.861240993	0.28196427	0.183056587	0.692603531	0.311850447	0.321817173	0.165441935	0.351490395	0.191467251	0.088656101	0.314311065	0.126020845
ENSRNOG00000049183	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000050314	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000039432	0.171666279	1.471479384	1.021653654	0.52314719	1.084963716	1.539503776	0.527625632	0.420363513	1.308482761	1.837817021	0.956833931	1.356427071
ENSRNOG00000008181	3.828393179	2.606479643	3.254896573	3.28131534	1.79581002	3.621063141	2.987657552	3.246960238	2.211369474	2.339936615	3.667590335	3.124801767
ENSRNOG00000000796	13.75777332	14.05788169	15.25120168	10.37403061	13.58351394	16.91417637	17.1377092	17.4801435	16.7971677	17.33785001	18.46095042	16.63658127
ENSRNOG00000043205	0	0	0	0	0	0	0	0	0.095098658	0	0	0
ENSRNOG00000020539	0.910136893	0.541768083	0.644831334	0.431450672	0.503320934	1.006660328	1.398677586	1.609598603	1.387457621	1.898772708	1.811758313	1.198579718
ENSRNOG00000024509	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000042596	0	0.113340672	0	0.053727203	0	0	0.040640354	0	0	0.043556253	0	0.030956672
ENSRNOG00000016145	43.6676097	39.30086712	36.76934506	47.74885317	38.25618218	39.0177456	64.23574177	61.417442	62.83692777	64.40087238	60.51845589	65.27093958
ENSRNOG00000040044	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000000798	56.05108869	49.42148314	55.95869556	99.21789278	56.13854878	54.29529116	63.77980012	61.91833748	68.53403125	64.99278177	61.37792387	66.68890544
ENSRNOG00000005628	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000025443	171.0292181	217.245177	176.4278226	306.0142922	199.3149166	200.1299302	224.8270534	196.8659074	239.6211381	228.8449113	200.9450001	217.2560357
ENSRNOG00000003773	41.80510171	44.00698926	31.86696599	46.70143639	46.14025495	33.6482791	35.97845659	36.86425442	35.74868881	35.41277356	34.88592348	37.75330395
ENSRNOG00000002710	6.153163185	5.411390983	4.697022268	3.595728692	5.096362767	6.259846864	8.439262056	8.69481059	8.472425875	8.118497787	8.113154377	8.306545873
ENSRNOG00000028636	0.064187575	0.206324797	0.573008319	0	0.253548595	0.633197832	0.986419991	0.916870043	0.856193704	0.819325726	0.715537731	0.563533729
ENSRNOG00000012552	14.33250145	12.02594597	13.18367271	11.45389362	13.2131054	13.23084884	10.26398305	11.30099014	9.877717276	10.76325548	11.85333398	9.354740311
ENSRNOG00000011196	0	0.03721676	0	0	0	0	0.040034234	0	0	0.042906644	0	0
ENSRNOG00000003666	0.96904543	2.007382244	1.31821054	1.378128845	1.454581209	1.9118886	1.042444816	1.581950532	1.698849809	1.516252963	1.697541316	1.446312052
ENSRNOG00000011709	25.14919554	22.1291571	22.24753323	19.49685016	22.8217374	21.97839111	25.93729235	25.37798899	24.97436183	24.7542384	24.72333568	26.08416389
ENSRNOG00000036601	20.09871076	17.12120783	18.0750128	14.70317929	19.46589374	17.60804601	19.26983109	18.38500497	19.70522853	20.5674298	18.40739309	20.88481389
ENSRNOG00000033956	0	0.116334909	0.06923294	0	0	0.073027743	0.37542593	0	0.124138108	0.268241538	0.389042368	0.214477785
ENSRNOG00000004423	89.37248456	67.4660168	68.82892666	50.88931799	75.53160922	77.51357358	102.4788365	98.21109855	98.77168434	92.85260323	92.79267962	106.6912837
ENSRNOG00000006698	17.69525651	18.2576824	15.28329325	19.97248034	16.64247107	17.44342876	19.80173693	17.25208474	22.90778522	21.10683476	18.73072827	21.20721847
ENSRNOG00000015161	0	0.176352211	0.069966858	0.083596744	0.130029515	0	0.063234285	0.20151702	0.12545406	0	0	0.216751401
ENSRNOG00000046373	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000005814	10.71312025	9.4824584	15.18047596	4.179558535	8.831604648	11.1391651	11.09508766	11.0890338	11.47946465	10.54859847	12.981047	8.655846776
ENSRNOG00000001701	10.78624045	7.618170806	9.273491102	12.3726806	5.313899154	7.879775831	9.126138744	8.903102341	9.791945058	9.381707065	7.09285309	8.352542491
ENSRNOG00000010824	14.66109306	9.620756779	10.73527635	13.64603534	7.64785041	11.29224474	19.3236928	16.63355069	15.61298446	17.99500779	19.27048716	16.72086899
ENSRNOG00000022216	76.7925601	74.0101236	71.63449619	68.30707933	75.33050268	67.90049562	111.4385999	110.9315181	118.0613914	111.9556775	115.3448203	118.8070157
ENSRNOG00000013429	9.026968277	5.569696618	5.560014325	9.851140607	6.557466451	5.28831863	9.083655637	9.900289372	9.39422581	8.998913456	9.101568385	8.563154244
ENSRNOG00000034413	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000045951	0	0	0	0	1.003591437	0	0	0	0	0	0	0
ENSRNOG00000029549	1.126906057	0.847328961	1.462354848	1.144736056	0.983996698	1.38293964	1.503934605	1.113475622	0.813747428	1.367621965	1.227894332	0.729005985
ENSRNOG00000001634	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000005352	0.114163685	0.020387122	0	0	0.02254801	0	0.241235698	0.302851763	0.021754595	0.070512022	0.249985149	0.050114907
ENSRNOG00000046542	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000024772	0.394735455	0.37595236	0	0.668301652	0	0.235999261	0.40441362	0	0	0.216714915	0	0
ENSRNOG00000019375	0	0.029742357	0	0	0	0	0.063987971	0.067972964	0	0.034289517	0.066308771	0
ENSRNOG00000000606	2.080713691	0.599726512	5.167403395	1.112439428	0.850745615	6.432736898	16.0160154	11.78427102	9.543652135	14.56482177	13.54493485	9.98307804
ENSRNOG00000022248	106.063772	77.8767691	92.27914326	74.37445553	81.26302888	94.2477797	227.9041359	222.6519571	250.0038048	235.9449771	220.6005309	256.99175
Novel00242	1.507946234	1.128436657	0.915753275	1.75063438	1.248042795	0.837154623	0.772459108	0.527506526	0.766262566	0.473075518	0.686121997	0.756513625
ENSRNOG00000016327	28.36752991	29.39424514	33.6461677	38.33287832	31.12642616	29.28741951	20.38449891	28.37172771	23.35756507	20.76552535	24.12160184	21.90737373
ENSRNOG00000039326	0	0	0.053275213	0.127306969	0	0	0	0.051147369	0.047762555	0	0	0
ENSRNOG00000038467	0	0	0	0	0	0	0	0	0.054958977	0	0	0
ENSRNOG00000009002	0	0	0	0	0	0	0	0	0	0	0	0
Novel01070	1.334691061	2.943060616	1.578787042	1.237912247	2.063030571	2.133695972	1.738995359	2.557793272	2.830843767	2.198288415	2.033101809	1.3246319
ENSRNOG00000047961	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000023850	19.13112601	11.03887299	13.37630214	19.24468331	10.92182953	11.81356325	14.98627279	15.27367442	17.243205	15.06486293	15.90045445	12.7094877
ENSRNOG00000014320	0	1.129863294	0.576344073	0.3213554	0.642662046	1.499572274	0.416708212	0.368883031	0.62004817	0.260520484	0.575762573	0.357093026
ENSRNOG00000043460	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000037188	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000016595	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNOG00000032629	0	0	0	0	0	0	0	0	0	0	0	0
